ID,Node,Source,Target,Weight,Relationship,Assistance,Total,SIC,jobs,Sector,address,X,Y,CycleY
654,Northern Ireland,Northern Ireland,Mid and East Antrim,"21,000",Northern Ireland-->Mid and East Antrim,"21,000","102,000",32990,3,Manufacturing,BT42 3HB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
654,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"21,000",Northern Ireland-->Mid and East Antrim,"21,000","102,000",32990,3,Manufacturing,BT42 3HB,1.0,1.2693582185363539e-08,1.2693582185363539e-08
655,Northern Ireland,Northern Ireland,Mid and East Antrim,"3,000",Northern Ireland-->Mid and East Antrim,"3,000","21,000",32990,0,Manufacturing,BT42 3HB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
655,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"3,000",Northern Ireland-->Mid and East Antrim,"3,000","21,000",32990,0,Manufacturing,BT42 3HB,1.0,1.2693582185363539e-08,1.2693582185363539e-08
656,Northern Ireland,Northern Ireland,Mid and East Antrim,"15,000",Northern Ireland-->Mid and East Antrim,"15,000","36,000",25120,0,Manufacturing,BT42 3AZ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
656,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"15,000",Northern Ireland-->Mid and East Antrim,"15,000","36,000",25120,0,Manufacturing,BT42 3AZ,1.0,1.2693582185363539e-08,1.2693582185363539e-08
657,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","14,000","Northern Ireland-->Newry, Mourne and Down","14,000","48,080",82990,2,Administrative And Support Service Activities,BT24 7JG,-0.9932383298873901,0.1160929799079895,0.1160929799079895
657,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","14,000","Northern Ireland-->Newry, Mourne and Down","14,000","48,080",82990,2,Administrative And Support Service Activities,BT24 7JG,-0.6862416863441467,0.7273736000061035,0.7273736000061035
658,Northern Ireland,Northern Ireland,Mid and East Antrim,"49,000",Northern Ireland-->Mid and East Antrim,"49,000","240,000",77291,7,Administrative And Support Service Activities,BT41 4NN,-0.9932383298873901,0.1160929799079895,0.1160929799079895
658,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"49,000",Northern Ireland-->Mid and East Antrim,"49,000","240,000",77291,7,Administrative And Support Service Activities,BT41 4NN,1.0,1.2693582185363539e-08,1.2693582185363539e-08
659,Northern Ireland,Northern Ireland,Belfast,"9,696",Northern Ireland-->Belfast,"9,696","88,880",14190,0,Manufacturing,BT9 5HP,-0.9932383298873901,0.1160929799079895,0.1160929799079895
659,Belfast,Northern Ireland,Belfast,"9,696",Northern Ireland-->Belfast,"9,696","88,880",14190,0,Manufacturing,BT9 5HP,0.8936326503753662,0.448799192905426,0.448799192905426
660,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","20,142","Northern Ireland-->Newry, Mourne and Down","20,142","46,788",70229,0,"Professional, Scientific And Technical Activities",BT34 5US,-0.9932383298873901,0.1160929799079895,0.1160929799079895
660,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","20,142","Northern Ireland-->Newry, Mourne and Down","20,142","46,788",70229,0,"Professional, Scientific And Technical Activities",BT34 5US,-0.6862416863441467,0.7273736000061035,0.7273736000061035
661,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","8,968","Northern Ireland-->Newry, Mourne and Down","8,968","19,136",62020,0,Information And Communication,BT34 1BA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
661,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","8,968","Northern Ireland-->Newry, Mourne and Down","8,968","19,136",62020,0,Information And Communication,BT34 1BA,-0.6862416863441467,0.7273736000061035,0.7273736000061035
662,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","24,000","Northern Ireland-->Newry, Mourne and Down","24,000","276,000",10120,8,Manufacturing,BT30 6ED,-0.9932383298873901,0.1160929799079895,0.1160929799079895
662,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","24,000","Northern Ireland-->Newry, Mourne and Down","24,000","276,000",10120,8,Manufacturing,BT30 6ED,-0.6862416863441467,0.7273736000061035,0.7273736000061035
663,Northern Ireland,Northern Ireland,Mid Ulster,"13,666",Northern Ireland-->Mid Ulster,"13,666","42,565",28250,1,Manufacturing,BT70 3JN,-0.9932383298873901,0.1160929799079895,0.1160929799079895
663,Mid Ulster,Northern Ireland,Mid Ulster,"13,666",Northern Ireland-->Mid Ulster,"13,666","42,565",28250,1,Manufacturing,BT70 3JN,0.9730448722839355,0.23061588406562805,0.23061588406562805
664,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","14,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","14,000","68,000",38110,2,"Water Supply; Sewerage, Waste Management And Remediation Activities",BT60 3TU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
664,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","14,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","14,000","68,000",38110,2,"Water Supply; Sewerage, Waste Management And Remediation Activities",BT60 3TU,0.3960797190666199,0.9182161092758179,0.9182161092758179
665,Northern Ireland,Northern Ireland,Ards and North Down,"3,576",Northern Ireland-->Ards and North Down,"3,576","7,152",25110,0,Manufacturing,BT19 7PG,-0.9932383298873901,0.1160929799079895,0.1160929799079895
665,Ards and North Down,Northern Ireland,Ards and North Down,"3,576",Northern Ireland-->Ards and North Down,"3,576","7,152",25110,0,Manufacturing,BT19 7PG,-0.5000000596046448,0.8660253882408142,0.8660253882408142
666,Northern Ireland,Northern Ireland,Mid Ulster,"4,604",Northern Ireland-->Mid Ulster,"4,604","9,207",38320,0,"Water Supply; Sewerage, Waste Management And Remediation Activities",,-0.9932383298873901,0.1160929799079895,0.1160929799079895
666,Mid Ulster,Northern Ireland,Mid Ulster,"4,604",Northern Ireland-->Mid Ulster,"4,604","9,207",38320,0,"Water Supply; Sewerage, Waste Management And Remediation Activities",,0.9730448722839355,0.23061588406562805,0.23061588406562805
667,Irish Republic,Irish Republic,Belfast,"87,000",Irish Republic-->Belfast,"87,000","490,000",92000,9,Information & Communication,BT7 1HT ,-0.05814465880393982,-0.9983081817626953,-0.9983081817626953
667,Belfast,Irish Republic,Belfast,"87,000",Irish Republic-->Belfast,"87,000","490,000",92000,9,Information & Communication,BT7 1HT ,0.8936326503753662,0.448799192905426,0.448799192905426
668,Northern Ireland,Northern Ireland,Mid Ulster,"4,400",Northern Ireland-->Mid Ulster,"4,400","8,800",11050,0,Manufacturing,BT70 3LH,-0.9932383298873901,0.1160929799079895,0.1160929799079895
668,Mid Ulster,Northern Ireland,Mid Ulster,"4,400",Northern Ireland-->Mid Ulster,"4,400","8,800",11050,0,Manufacturing,BT70 3LH,0.9730448722839355,0.23061588406562805,0.23061588406562805
669,Northern Ireland,Northern Ireland,Belfast,"7,350",Northern Ireland-->Belfast,"7,350","15,000",62020,0,Information And Communication,BT1 6JH,-0.9932383298873901,0.1160929799079895,0.1160929799079895
669,Belfast,Northern Ireland,Belfast,"7,350",Northern Ireland-->Belfast,"7,350","15,000",62020,0,Information And Communication,BT1 6JH,0.8936326503753662,0.448799192905426,0.448799192905426
670,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,BT12 5EU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
670,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,BT12 5EU,0.8936326503753662,0.448799192905426,0.448799192905426
671,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
671,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
672,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
672,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
673,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96020,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
673,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96020,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
674,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
674,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
675,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
675,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
676,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
676,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
677,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
677,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
678,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
678,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
679,Northern Ireland,Northern Ireland,Belfast,"3,375",Northern Ireland-->Belfast,"3,375","6,750",10200,0,Manufacturing,BT13 2JR,-0.9932383298873901,0.1160929799079895,0.1160929799079895
679,Belfast,Northern Ireland,Belfast,"3,375",Northern Ireland-->Belfast,"3,375","6,750",10200,0,Manufacturing,BT13 2JR,0.8936326503753662,0.448799192905426,0.448799192905426
680,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","40,000","Northern Ireland-->Newry, Mourne and Down","40,000","187,000",10910,2,Manufacturing,BT60 2UF,-0.9932383298873901,0.1160929799079895,0.1160929799079895
680,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","40,000","Northern Ireland-->Newry, Mourne and Down","40,000","187,000",10910,2,Manufacturing,BT60 2UF,-0.6862416863441467,0.7273736000061035,0.7273736000061035
681,Northern Ireland,Northern Ireland,Causeway Coast and Glens,"10,208",Northern Ireland-->Causeway Coast and Glens,"10,208","27,040",20412,0,Manufacturing,BT49 0HE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
681,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"10,208",Northern Ireland-->Causeway Coast and Glens,"10,208","27,040",20412,0,Manufacturing,BT49 0HE,-0.2868032455444336,0.957989513874054,0.957989513874054
682,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
682,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
683,Northern Ireland,Northern Ireland,Mid and East Antrim,"49,168",Northern Ireland-->Mid and East Antrim,"49,168","185,740",10200,1,Manufacturing,BT44 0BD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
683,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"49,168",Northern Ireland-->Mid and East Antrim,"49,168","185,740",10200,1,Manufacturing,BT44 0BD,1.0,1.2693582185363539e-08,1.2693582185363539e-08
684,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
684,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
685,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
685,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
686,Northern Ireland,Northern Ireland,Mid Ulster,"1,400",Northern Ireland-->Mid Ulster,"1,400","2,800",28920,0,Manufacturing,BT71 6LA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
686,Mid Ulster,Northern Ireland,Mid Ulster,"1,400",Northern Ireland-->Mid Ulster,"1,400","2,800",28920,0,Manufacturing,BT71 6LA,0.9730448722839355,0.23061588406562805,0.23061588406562805
687,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
687,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","1,000","Northern Ireland-->Newry, Mourne and Down","1,000","9,000",96090,1,Other Service Activities,,-0.6862416863441467,0.7273736000061035,0.7273736000061035
688,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
688,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
689,Northern Ireland,Northern Ireland,Antrim and Newtownabbey,"1,000",Northern Ireland-->Antrim and Newtownabbey,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
689,Antrim and Newtownabbey,Northern Ireland,Antrim and Newtownabbey,"1,000",Northern Ireland-->Antrim and Newtownabbey,"1,000","9,000",96090,1,Other Service Activities,,0.7660444378852844,0.6427875757217407,0.6427875757217407
690,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","422,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","422,000","4,059,000",22290,10,Manufacturing,BT61 8AE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
690,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","422,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","422,000","4,059,000",22290,10,Manufacturing,BT61 8AE,0.3960797190666199,0.9182161092758179,0.9182161092758179
691,Northern Ireland,Northern Ireland,Belfast,"14,000",Northern Ireland-->Belfast,"14,000","64,000",70229,2,"Professional, Scientific And Technical Activities",BT4 3TA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
691,Belfast,Northern Ireland,Belfast,"14,000",Northern Ireland-->Belfast,"14,000","64,000",70229,2,"Professional, Scientific And Technical Activities",BT4 3TA,0.8936326503753662,0.448799192905426,0.448799192905426
692,Northern Ireland,Northern Ireland,Derry City and Strabane,"20,000",Northern Ireland-->Derry City and Strabane,"20,000","20,000",63990,0,Information And Communication,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
692,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"20,000",Northern Ireland-->Derry City and Strabane,"20,000","20,000",63990,0,Information And Communication,,0.17364820837974548,0.9848077297210693,0.9848077297210693
